2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1205-认知产能3丨跳出思维的盒子.mp3 -> E:\认知方法论\音频归类\bf1205-认知产能3丨跳出思维的盒子.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1206-认知产能4丨拥抱认知的痛感.mp3 -> E:\认知方法论\音频归类\bf1206-认知产能4丨拥抱认知的痛感.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1207-问答35丨认知加工是不是给信息分类.mp3 -> E:\认知方法论\音频归类\bf1207-问答35丨认知加工是不是给信息分类.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1208-认知产能丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1208-认知产能丨本单元十大精彩留言.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1210-认知与范式1丨什么是认知中的第一性原理.mp3 -> E:\认知方法论\音频归类\bf1210-认知与范式1丨什么是认知中的第一性原理.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1212-认知与范式3丨什么叫以简驭繁？.mp3 -> E:\认知方法论\音频归类\bf1212-认知与范式3丨什么叫以简驭繁？.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.mp3 -> E:\认知方法论\音频归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1214-问答36丨有什么利于加工和输出的具体方法.mp3 -> E:\认知方法论\音频归类\bf1214-问答36丨有什么利于加工和输出的具体方法.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3 -> E:\认知方法论\音频归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.mp3 -> E:\认知方法论\音频归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1218-以简驭繁2丨远离热闹，回归门道.mp3 -> E:\认知方法论\音频归类\bf1218-以简驭繁2丨远离热闹，回归门道.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3 -> E:\认知方法论\音频归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1220-以简驭繁4丨为什么说教是最好的学.mp3 -> E:\认知方法论\音频归类\bf1220-以简驭繁4丨为什么说教是最好的学.mp3
2019/12/21 19:32:00: 复制: E:\认知方法论 - 副本\音频归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.mp3 -> E:\认知方法论\音频归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1222-以简驭繁丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1222-以简驭繁丨本单元十大精彩留言.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.mp3 -> E:\认知方法论\音频归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1225-认知与道德2丨什么是正确的“赌性”？.mp3 -> E:\认知方法论\音频归类\bf1225-认知与道德2丨什么是正确的“赌性”？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1226-认知与道德3丨善良到底是什么.mp3 -> E:\认知方法论\音频归类\bf1226-认知与道德3丨善良到底是什么.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1227-认知与道德4丨道德问题的背后是认知问题.mp3 -> E:\认知方法论\音频归类\bf1227-认知与道德4丨道德问题的背后是认知问题.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.mp3 -> E:\认知方法论\音频归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1229-认知与道德丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1229-认知与道德丨本单元十大精彩留言.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1231-认知与自由1丨你自由吗？.mp3 -> E:\认知方法论\音频归类\bf1231-认知与自由1丨你自由吗？.mp3
2019/12/21 19:36:28: 程序关闭 (admin/DESKTOP-P7UJA4U)
2019/12/21 19:54:52: 复制: E:\认知方法论\图片归类\bf1229-认知与道德丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1229-认知与道德丨本单元十大精彩留言2.jpg
2019/12/21 19:54:52: 复制: E:\认知方法论\图片归类\bf1229-认知与道德丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1229-认知与道德丨本单元十大精彩留言.jpg
2019/12/21 19:54:52: 复制: E:\认知方法论\图片归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.jpg -> E:\认知方法论 - 副本\图片归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.jpg
2019/12/21 19:54:52: 复制: E:\认知方法论\图片归类\bf1227-认知与道德4丨道德问题的背后是认知问题.jpg -> E:\认知方法论 - 副本\图片归类\bf1227-认知与道德4丨道德问题的背后是认知问题.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1226-认知与道德3丨善良到底是什么.jpg -> E:\认知方法论 - 副本\图片归类\bf1226-认知与道德3丨善良到底是什么.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1225-认知与道德2丨什么是正确的“赌性”？.jpg -> E:\认知方法论 - 副本\图片归类\bf1225-认知与道德2丨什么是正确的“赌性”？.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.jpg -> E:\认知方法论 - 副本\图片归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1222-以简驭繁丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1222-以简驭繁丨本单元十大精彩留言2.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1222-以简驭繁丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1222-以简驭繁丨本单元十大精彩留言.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.jpg -> E:\认知方法论 - 副本\图片归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1220-以简驭繁4丨为什么说教是最好的学？.jpg -> E:\认知方法论 - 副本\图片归类\bf1220-以简驭繁4丨为什么说教是最好的学？.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.jpg -> E:\认知方法论 - 副本\图片归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1218-以简驭繁2丨远离热闹，回归门道.png -> E:\认知方法论 - 副本\图片归类\bf1218-以简驭繁2丨远离热闹，回归门道.png
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.jpg -> E:\认知方法论 - 副本\图片归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性(1).jpg -> E:\认知方法论 - 副本\图片归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性(1).jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.jpg -> E:\认知方法论 - 副本\图片归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1214-问答36丨有什么利于加工和输出的具体方法.jpg -> E:\认知方法论 - 副本\图片归类\bf1214-问答36丨有什么利于加工和输出的具体方法.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义2.jpg -> E:\认知方法论 - 副本\图片归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义2.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.jpg -> E:\认知方法论 - 副本\图片归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.jpg
2019/12/21 19:54:53: 复制: E:\认知方法论\图片归类\bf1212-认知与范式3丨什么叫以简驭繁？.jpg -> E:\认知方法论 - 副本\图片归类\bf1212-认知与范式3丨什么叫以简驭繁？.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1211认知与范式2丨总是输？可能是游戏规则错了.jpg -> E:\认知方法论 - 副本\图片归类\bf1211认知与范式2丨总是输？可能是游戏规则错了.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1210-认知与范式1丨什么是认知中的第一性原理.jpg -> E:\认知方法论 - 副本\图片归类\bf1210-认知与范式1丨什么是认知中的第一性原理.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1208-认知产能丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1208-认知产能丨本单元十大精彩留言2.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1208-认知产能丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1208-认知产能丨本单元十大精彩留言.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1207-问答35丨认知加工是不是给信息分类.jpg -> E:\认知方法论 - 副本\图片归类\bf1207-问答35丨认知加工是不是给信息分类.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1206-认知产能4丨拥抱认知的痛感.jpg -> E:\认知方法论 - 副本\图片归类\bf1206-认知产能4丨拥抱认知的痛感.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1205-认知产能3丨跳出思维的盒子.jpg -> E:\认知方法论 - 副本\图片归类\bf1205-认知产能3丨跳出思维的盒子.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1204-认知产能2丨判断力和记忆力哪个更重要2.jpg -> E:\认知方法论 - 副本\图片归类\bf1204-认知产能2丨判断力和记忆力哪个更重要2.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1204-认知产能2丨判断力和记忆力哪个更重要.jpg -> E:\认知方法论 - 副本\图片归类\bf1204-认知产能2丨判断力和记忆力哪个更重要.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1203-认知产能1丨在学习中，输入和输出是什么关系.jpg -> E:\认知方法论 - 副本\图片归类\bf1203-认知产能1丨在学习中，输入和输出是什么关系.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1201-加工与搜索丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1201-加工与搜索丨本单元十大精彩留言2.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1201-加工与搜索丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1201-加工与搜索丨本单元十大精彩留言.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1130-问答34丨如何快速在职场中找到自己的生态位.jpg -> E:\认知方法论 - 副本\图片归类\bf1130-问答34丨如何快速在职场中找到自己的生态位.jpg
2019/12/21 19:54:54: 复制: E:\认知方法论\图片归类\bf1129-加工与搜索4丨快速提高认知效率的两大系统.jpg -> E:\认知方法论 - 副本\图片归类\bf1129-加工与搜索4丨快速提高认知效率的两大系统.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1128-加工与搜索3丨学习的目的不是存储.jpg -> E:\认知方法论 - 副本\图片归类\bf1128-加工与搜索3丨学习的目的不是存储.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1127-加工与搜索2丨我们是如何给自己的认知捣乱的.jpg -> E:\认知方法论 - 副本\图片归类\bf1127-加工与搜索2丨我们是如何给自己的认知捣乱的.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1126-加工与搜索1丨认知的过程就是找到线索的过程.jpg -> E:\认知方法论 - 副本\图片归类\bf1126-加工与搜索1丨认知的过程就是找到线索的过程.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1124-认知与供给丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1124-认知与供给丨本单元十大精彩留言2.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1124-认知与供给丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1124-认知与供给丨本单元十大精彩留言.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1123-问答33丨整齐好，还是混乱好？.jpg -> E:\认知方法论 - 副本\图片归类\bf1123-问答33丨整齐好，还是混乱好？.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1122-认知与供给4丨如何将可能性变为现实？.jpg -> E:\认知方法论 - 副本\图片归类\bf1122-认知与供给4丨如何将可能性变为现实？.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1121-认知与供给3丨世界不缺少供给，缺少的是发现供给的眼睛.jpg -> E:\认知方法论 - 副本\图片归类\bf1121-认知与供给3丨世界不缺少供给，缺少的是发现供给的眼睛.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1120-认知与供给2丨隐秘而关键的要素都在哪.jpg -> E:\认知方法论 - 副本\图片归类\bf1120-认知与供给2丨隐秘而关键的要素都在哪.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1119-认知与供给1丨世界给我们提供了什么？.jpg -> E:\认知方法论 - 副本\图片归类\bf1119-认知与供给1丨世界给我们提供了什么？.jpg
2019/12/21 19:54:55: 复制: E:\认知方法论\图片归类\bf1117-具身认知丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1117-具身认知丨本单元十大精彩留言.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1116-问答32丨如何避免认知异化.jpg -> E:\认知方法论 - 副本\图片归类\bf1116-问答32丨如何避免认知异化.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1115具身认知4丨改变认知，从改变环境开始.jpg -> E:\认知方法论 - 副本\图片归类\bf1115具身认知4丨改变认知，从改变环境开始.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1114-具身认知3丨仪式感是如何影响认知的.jpg -> E:\认知方法论 - 副本\图片归类\bf1114-具身认知3丨仪式感是如何影响认知的.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1113-具身认知2丨认知是从感性到理性的过程吗.jpg -> E:\认知方法论 - 副本\图片归类\bf1113-具身认知2丨认知是从感性到理性的过程吗.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1112-具身认知1丨我们都是认知上的“盲视”患者.jpg -> E:\认知方法论 - 副本\图片归类\bf1112-具身认知1丨我们都是认知上的“盲视”患者.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1111-活动丨编写你的认知辞典.jpg -> E:\认知方法论 - 副本\图片归类\bf1111-活动丨编写你的认知辞典.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1110-认知与异化丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1110-认知与异化丨本单元十大精彩留言2.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1110-认知与异化丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1110-认知与异化丨本单元十大精彩留言.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1109-问答31丨失败和成功，到底谁是谁之母.jpg -> E:\认知方法论 - 副本\图片归类\bf1109-问答31丨失败和成功，到底谁是谁之母.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1108-认知与异化4丨路径是如何把人“锁死”的.jpg -> E:\认知方法论 - 副本\图片归类\bf1108-认知与异化4丨路径是如何把人“锁死”的.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1106-认知与异化2丨给予和索取之间是什么关系.jpg -> E:\认知方法论 - 副本\图片归类\bf1106-认知与异化2丨给予和索取之间是什么关系.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1105-认知与异化1丨手段和目的之间是什么关系？.jpg -> E:\认知方法论 - 副本\图片归类\bf1105-认知与异化1丨手段和目的之间是什么关系？.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1104-认知与异化3丨我们是如何给自己“下套”的.jpg -> E:\认知方法论 - 副本\图片归类\bf1104-认知与异化3丨我们是如何给自己“下套”的.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1103偶然与必然丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1103偶然与必然丨本单元十大精彩留言2.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1103偶然与必然丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1103偶然与必然丨本单元十大精彩留言.jpg
2019/12/21 19:54:56: 复制: E:\认知方法论\图片归类\bf1102-问答30丨如何把自己的认知清晰地写出来2.jpg -> E:\认知方法论 - 副本\图片归类\bf1102-问答30丨如何把自己的认知清晰地写出来2.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1102-问答30丨如何把自己的认知清晰地写出来.jpg -> E:\认知方法论 - 副本\图片归类\bf1102-问答30丨如何把自己的认知清晰地写出来.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1101-偶然与必然4丨延长自己的故事线，才能提高成功的概率2.jpg -> E:\认知方法论 - 副本\图片归类\bf1101-偶然与必然4丨延长自己的故事线，才能提高成功的概率2.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1101-偶然与必然4丨延长自己的故事线，才能提高成功的概率.jpg -> E:\认知方法论 - 副本\图片归类\bf1101-偶然与必然4丨延长自己的故事线，才能提高成功的概率.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1031-偶然与必然3丨成功故事值得我们学习吗.jpg -> E:\认知方法论 - 副本\图片归类\bf1031-偶然与必然3丨成功故事值得我们学习吗.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1030-偶然与必然2丨我们的存在就是一种偶然2.jpg -> E:\认知方法论 - 副本\图片归类\bf1030-偶然与必然2丨我们的存在就是一种偶然2.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1030-偶然与必然2丨我们的存在就是一种偶然.jpg -> E:\认知方法论 - 副本\图片归类\bf1030-偶然与必然2丨我们的存在就是一种偶然.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1029-偶然与必然1丨偶然发生的事就不重要吗？.jpg -> E:\认知方法论 - 副本\图片归类\bf1029-偶然与必然1丨偶然发生的事就不重要吗？.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1027-算法与选择丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1027-算法与选择丨本单元十大精彩留言2.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1027-算法与选择丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1027-算法与选择丨本单元十大精彩留言.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1026-问答29丨问题和难题、任务和目标之间，到底什么关系.jpg -> E:\认知方法论 - 副本\图片归类\bf1026-问答29丨问题和难题、任务和目标之间，到底什么关系.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1025-算法与选择4丨什么是真正的合作？2.jpg -> E:\认知方法论 - 副本\图片归类\bf1025-算法与选择4丨什么是真正的合作？2.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1025-算法与选择4丨什么是真正的合作？.jpg -> E:\认知方法论 - 副本\图片归类\bf1025-算法与选择4丨什么是真正的合作？.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1024-算法与选择3丨为什么要“不忘初心”？.jpg -> E:\认知方法论 - 副本\图片归类\bf1024-算法与选择3丨为什么要“不忘初心”？.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1023-算法与选择2丨你做的大多数选择都是伪选择.jpg -> E:\认知方法论 - 副本\图片归类\bf1023-算法与选择2丨你做的大多数选择都是伪选择.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1022-算法与选择1丨在认知上，数据与算法是什么关系？.jpg -> E:\认知方法论 - 副本\图片归类\bf1022-算法与选择1丨在认知上，数据与算法是什么关系？.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1020-解码天算丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1020-解码天算丨本单元十大精彩留言2.jpg
2019/12/21 19:54:57: 复制: E:\认知方法论\图片归类\bf1020-解码天算丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1020-解码天算丨本单元十大精彩留言.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1019-问答28丨没有成果就意味着认知停滞吗.jpg -> E:\认知方法论 - 副本\图片归类\bf1019-问答28丨没有成果就意味着认知停滞吗.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1018-解码天算4丨如何顺应天算.jpg -> E:\认知方法论 - 副本\图片归类\bf1018-解码天算4丨如何顺应天算.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1017-解码天算3丨人体是一个微生态系统.jpg -> E:\认知方法论 - 副本\图片归类\bf1017-解码天算3丨人体是一个微生态系统.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1016-解码天算2丨天算——偶发事件背后的隐形之手.jpg -> E:\认知方法论 - 副本\图片归类\bf1016-解码天算2丨天算——偶发事件背后的隐形之手.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1015-解码天算1丨世界上不只有一种密码.jpg -> E:\认知方法论 - 副本\图片归类\bf1015-解码天算1丨世界上不只有一种密码.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1014-特别放送丨第二模块十大核心概念.jpg -> E:\认知方法论 - 副本\图片归类\bf1014-特别放送丨第二模块十大核心概念.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1013-密码与解码丨本单元十大精彩留言2.jpg -> E:\认知方法论 - 副本\图片归类\bf1013-密码与解码丨本单元十大精彩留言2.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1013-密码与解码丨本单元十大精彩留言.jpg -> E:\认知方法论 - 副本\图片归类\bf1013-密码与解码丨本单元十大精彩留言.jpg
2019/12/21 19:54:58: 复制: E:\认知方法论\图片归类\bf1012-问答27丨存在真正的理智吗.jpg -> E:\认知方法论 - 副本\图片归类\bf1012-问答27丨存在真正的理智吗.jpg
2019/12/21 19:54:59: 复制: E:\认知方法论\图片归类\bf1011-密码与解码4丨焦虑与编码有什么关系.jpg -> E:\认知方法论 - 副本\图片归类\bf1011-密码与解码4丨焦虑与编码有什么关系.jpg
2019/12/21 19:54:59: 复制: E:\认知方法论\图片归类\bf1010-密码与解码2丨“解码世界观”是如何形成的.jpg -> E:\认知方法论 - 副本\图片归类\bf1010-密码与解码2丨“解码世界观”是如何形成的.jpg
2019/12/21 19:54:59: 复制: E:\认知方法论\图片归类\bf1009-密码与解码2丨“解码世界观”是如何形成的？.jpg -> E:\认知方法论 - 副本\图片归类\bf1009-密码与解码2丨“解码世界观”是如何形成的？.jpg
2019/12/21 19:54:59: 复制: E:\认知方法论\图片归类\bf1008-密码与解码1丨最原始的数据解码技术.jpg -> E:\认知方法论 - 副本\图片归类\bf1008-密码与解码1丨最原始的数据解码技术.jpg
2019/12/21 19:54:59: 复制: E:\认知方法论\图片归类\bf1001-07问答26丨戒烟为什么那么难？.jpg -> E:\认知方法论 - 副本\图片归类\bf1001-07问答26丨戒烟为什么那么难？.jpg
